servicio,paradero,tiempo_promedio,geo_parader,geo_parader_lat,geo_parader_lon,calificacion,zona_h,zona_h_num,seccion
211I,PE158,428.0,0101000020E6100000B89F92EFEBA551C0403E3EE9E0C140C0,-33.5146762422487,-70.5925253803133,2,Punta,1,S1
211I,PE159,444.0,0101000020E6100000FD899E2C07A651C0FD081B521EC240C0,-33.5165503150947,-70.5941878841622,2,Punta,1,S1
211I,PE160,392.27777777777777,0101000020E61000007DF414C440A651C0B0D38A80BDC240C0,-33.521408145701,-70.5977029995574,2,Punta,1,S1
211I,PE161,420.6875,0101000020E6100000A0D5E0F082A651C01BF89B3C31C340C0,-33.5249400865143,-70.6017420001649,2,Punta,1,S1
211I,PE162,440.73333333333335,0101000020E61000006BECE711A3A651C0AE0F9C0890C340C0,-33.527833057596,-70.6037029995802,2,Punta,1,S1
211I,PE163,406.4117647058824,0101000020E6100000DB3F793BC2A651C0F6528C95EFC340C0,-33.5307490286995,-70.605604999931,2,Punta,1,S1
211I,PE164,428.73333333333335,0101000020E610000085CEB532E1A651C0DC6048054EC440C0,-33.533631000844,-70.6074950004059,2,Punta,1,S1
211I,PE165,370.5,0101000020E61000007F5843F90DA751C077F26BFBBDC440C0,-33.5370477940641,-70.610227885978,2,Punta,1,S1
211I,PE166,291.60869565217394,0101000020E61000001D34B24D26A751C0E095E93E16C540C0,-33.5397413864664,-70.6117128601331,2,Punta,1,S1
211I,PE167,301.77272727272725,0101000020E6100000612A710168A751C007DE6E783AC540C0,-33.5408468762726,-70.6157230000622,2,Punta,1,S1
211I,PE168,409.8125,0101000020E6100000A684FF3BA2A751C019EFC5BC4BC540C0,-33.541373821876,-70.6192769999785,2,Punta,1,S1
211I,PE169,358.2,0101000020E61000005F98DA32E0A751C0D5AD88DF5CC540C0,-33.5418967645052,-70.6230589995116,2,Punta,1,S1
211I,PE170,373.89473684210526,0101000020E6100000AD86B7E7F9A751C01F1A28B063C540C0,-33.5421047397433,-70.62462799952,2,Punta,1,S1
211I,PE171,408.0625,0101000020E610000068C1DCB243A851C0F56A058776C540C0,-33.5426796699957,-70.6291319995704,2,Punta,1,S1
211I,PE172,330.9047619047619,0101000020E6100000D38F4EC685A851C0FBDE07A367C540C0,-33.5422252453263,-70.6331649558263,2,Punta,1,S1
211I,PG10,197.7941176470588,0101000020E61000007588AD4ECEAA51C09B483BE2E7C540C0,-33.5461390294524,-70.6688420004519,2,Punta,1,S1
211I,PG11,257.14814814814815,0101000020E61000006DEE89C1F1AA51C0C88FE81B41C640C0,-33.5488619695239,-70.6710056159006,2,Punta,1,S1
211I,PG12,224.96774193548387,0101000020E6100000D596F7730AAB51C0723F5B3880C640C0,-33.5507879682108,-70.6725130002845,2,Punta,1,S1
211I,PG13,212.0,0101000020E6100000CECEB39432AB51C00E2ADFEEE5C640C0,-33.5538920011205,-70.6749622112213,2,Punta,1,S1
211I,PG14,274.65384615384613,0101000020E6100000922CB8E34DAB51C048A693372CC740C0,-33.5560368987031,-70.6766289995742,2,Punta,1,S1
211I,PG15,332.14285714285717,0101000020E610000097D5FF3E6AAB51C0D4B9E09474C740C0,-33.5582452866835,-70.6783597467787,2,Punta,1,S1
211I,PG16,360.8125,0101000020E6100000A885F0B679AB51C0709F692B9CC740C0,-33.5594534173714,-70.6793038700913,2,Punta,1,S1
211I,PG1605,407.29411764705884,0101000020E6100000DA0F5DF756AD51C07CCFC733EDD140C0,-33.6400513387334,-70.7084329994972,2,Punta,1,S1
211I,PG1636,231.6206896551724,0101000020E6100000D59D2AAEACAC51C0B82762A3D2CE40C0,-33.6158031682275,-70.6980395713975,2,Punta,1,S1
211I,PG17,343.57894736842104,0101000020E61000006F75145795AB51C0F8239B67E2C740C0,-33.561596823456,-70.6809899997513,2,Punta,1,S1
211I,PG1702,293.125,0101000020E6100000777A793C62AD51C0C190E12D27D240C0,-33.641820655002,-70.7091208635628,2,Punta,1,S1
211I,PG1745,260.51851851851853,0101000020E610000045F0AE7B2BAD51C03A44096A0ED140C0,-33.6332523865935,-70.7057790001282,2,Punta,1,S1
211I,PG1763,246.10344827586206,0101000020E6100000E0DEF66304AD51C009F19FD87BD040C0,-33.6287794857945,-70.7033929739805,2,Punta,1,S1
211I,PG18,251.1153846153846,0101000020E6100000625F6531B1AB51C055D8270928C840C0,-33.5637217945629,-70.6826899995772,2,Punta,1,S1
211I,PG1895,300.6190476190476,0101000020E6100000CA435A62D0AC51C02A99CCA1B7CE40C0,-33.614979004766,-70.7002187615864,2,Punta,1,S1
211I,PG19,240.7037037037037,0101000020E6100000582C60E5D0AB51C0B8168C7F75C840C0,-33.5660857614543,-70.6846249999229,2,Punta,1,S1
211I,PG197,367.57894736842104,0101000020E6100000804CBF27D6A851C08917A1C955C540C0,-33.5416805302221,-70.638070999923,2,Punta,1,S1
211I,PG198,298.4347826086956,0101000020E6100000DF671C6323A951C03F80F51C40C540C0,-33.5410190771804,-70.642784860363,2,Punta,1,S1
211I,PG199,322.57142857142856,0101000020E6100000C9E887D860A951C02C461DA02EC540C0,-33.5404853957119,-70.6465359999885,2,Punta,1,S1
211I,PG20,225.06896551724137,0101000020E6100000ABD4560BECAB51C04FD72097B7C840C0,-33.5681027326924,-70.6862820003468,2,Punta,1,S1
211I,PG200,318.3809523809524,0101000020E6100000E1A49936A7A951C040169BC919C540C0,-33.5398494727383,-70.6508308887892,2,Punta,1,S1
211I,PG201,274.8333333333333,0101000020E61000007747DEAAEBA951C08A6A154100C540C0,-33.5390702585765,-70.6550089998908,2,Punta,1,S1
211I,PG202,263.36,0101000020E610000032362F4B3BAA51C016836E98E4C440C0,-33.5382261790857,-70.6598689995815,2,Punta,1,S1
211I,PG203,239.23333333333332,0101000020E61000004298FDFF70AA51C0C072E5E2C8C440C0,-33.5373805637696,-70.6631469704162,2,Punta,1,S1
211I,PG204,202.88571428571427,0101000020E6100000DBBFFD538FAA51C0C8E5201B16C540C0,-33.5397371206887,-70.6649980524084,2,Punta,1,S1
211I,PG205,296.7826086956522,0101000020E610000084B64F19FFAC51C0A08C6CC81FCD40C0,-33.602532437327,-70.7030699995467,2,Punta,1,S1
211I,PG206,296.7826086956522,0101000020E61000008EA468B311AD51C0256E94F68ACD40C0,-33.6058033203847,-70.7042053720381,2,Punta,1,S1
211I,PG21,220.23333333333332,0101000020E610000096F29ACB0DAC51C0B5A10A0313C940C0,-33.570892696563,-70.688342000309,2,Punta,1,S1
211I,PG22,258.3076923076923,0101000020E6100000793664FA2EAC51C0BD0466326EC940C0,-33.5736754415643,-70.6903673151627,2,Punta,1,S1
211I,PG23,213.79310344827587,0101000020E610000027DDC9AE49AC51C0525AA756B7C940C0,-33.5759075467255,-70.6919972392394,2,Punta,1,S1
211I,PG24,239.6153846153846,0101000020E6100000339E984869AC51C00910BD130ECA40C0,-33.5785545991094,-70.6939259996805,2,Punta,1,S1
211I,PG25,249.2,0101000020E6100000079941B797AC51C00086F8588BCA40C0,-33.5823775495046,-70.6967600002864,2,Punta,1,S1
211I,PG26,248.0,0101000020E610000090856D52D1AC51C0450022D7F7CA40C0,-33.5856884876271,-70.7002759999798,2,Punta,1,S1
211I,PG27,763.4285714285714,0101000020E610000026B684230CAD51C05948B9DBE6CA40C0,-33.5851702360821,-70.7038658901225,0,Punta,1,S1
211I,PG28,763.4285714285714,0101000020E6100000C1DBFC3218AD51C04BE2503712CB40C0,-33.5864934105817,-70.7046020001717,0,Punta,1,S1
211I,PG29,232.34782608695653,0101000020E6100000AECEE60928AD51C0E0E0300667CB40C0,-33.5890815485634,-70.7055687669733,2,Punta,1,S1
211I,PG30,271.7,0101000020E610000094E2A7FE41AD51C081D925FCF5CB40C0,-33.5934443650067,-70.7071529998305,2,Punta,1,S1
211I,PG31,290.30434782608694,0101000020E610000023DCBE4A3EAD51C003E35B9F4ECC40C0,-33.5961493681589,-70.7069270004145,2,Punta,1,S1
211I,PG32,472.64285714285717,0101000020E6100000A6BD9887F7AC51C0C8D3E88863CC40C0,-33.5967875611164,-70.7026080123529,2,Punta,1,S1
211I,PG33,341.3,0101000020E610000032E2A626EFAC51C0052AE225C0CC40C0,-33.5996138910596,-70.7020966176722,2,Punta,1,S1
211I,PG697,235.75862068965517,0101000020E610000076DDED06BEAC51C001D5472226CF40C0,-33.618351254534,-70.6990983317281,2,Punta,1,S1
211I,PG698,256.55555555555554,0101000020E6100000019902B2D7AC51C071424911A6CF40C0,-33.6222554786408,-70.7006649995201,2,Punta,1,S1
211I,PG699,295.2083333333333,0101000020E61000002E44A024E8AC51C066D33B15F3CF40C0,-33.624605802738,-70.7016688885785,2,Punta,1,S1
211I,PG700,403.5625,0101000020E61000001EE59194F4AC51C05FF4633730D040C0,-33.6264714468059,-70.70242799995,2,Punta,1,S1
211I,PG702,274.8,0101000020E61000001889B60C38AD51C05BDCAA0E40D140C0,-33.6347673734933,-70.7065459997724,2,Punta,1,S1
211I,PG703,312.27272727272725,0101000020E6100000E21B782B4BAD51C07873F74897D140C0,-33.6374293525941,-70.7077130005778,2,Punta,1,S1
211I,PG748,297.4347826086956,0101000020E6100000F287CB1311AD51C02191C62687CE40C0,-33.6134994954648,-70.7041673171623,2,Punta,1,S1
211I,PG749,329.85,0101000020E6100000D2910586F0AC51C0C99FA443A0CE40C0,-33.6142658761815,-70.7021803907767,2,Punta,1,S1
211I,PG9,237.10344827586206,0101000020E61000009508FC8BA0AA51C0C38E464375C540C0,-33.542641076519,-70.666048999907,2,Punta,1,S1
211I,PG903,244.85714285714286,0101000020E61000003B246E6B0BAD51C047AB106AD7CD40C0,-33.6081364232437,-70.703822000084,2,Punta,1,S1
211I,PG904,290.30434782608694,0101000020E61000006E76AFC91AAD51C09F00F6B413CE40C0,-33.6099764062103,-70.7047599996092,2,Punta,1,S1
211I,PG905,241.10714285714286,0101000020E6100000DA51C64C2FAD51C07A7DC94466CE40C0,-33.6124959930266,-70.7060119568554,2,Punta,1,S1
211I,PE158,464.0,0101000020E6100000B89F92EFEBA551C0403E3EE9E0C140C0,-33.5146762422487,-70.5925253803133,2,Punta,1,S2
211I,PE159,396.1764705882353,0101000020E6100000FD899E2C07A651C0FD081B521EC240C0,-33.5165503150947,-70.5941878841622,2,Punta,1,S2
211I,PE160,383.44444444444446,0101000020E61000007DF414C440A651C0B0D38A80BDC240C0,-33.521408145701,-70.5977029995574,2,Punta,1,S2
211I,PE161,404.6875,0101000020E6100000A0D5E0F082A651C01BF89B3C31C340C0,-33.5249400865143,-70.6017420001649,2,Punta,1,S2
211I,PE162,397.11764705882354,0101000020E61000006BECE711A3A651C0AE0F9C0890C340C0,-33.527833057596,-70.6037029995802,2,Punta,1,S2
211I,PE163,370.05555555555554,0101000020E6100000DB3F793BC2A651C0F6528C95EFC340C0,-33.5307490286995,-70.605604999931,2,Punta,1,S2
211I,PE164,392.27777777777777,0101000020E610000085CEB532E1A651C0DC6048054EC440C0,-33.533631000844,-70.6074950004059,2,Punta,1,S2
211I,PE165,347.0,0101000020E61000007F5843F90DA751C077F26BFBBDC440C0,-33.5370477940641,-70.610227885978,2,Punta,1,S2
211I,PE166,327.0952380952381,0101000020E61000001D34B24D26A751C0E095E93E16C540C0,-33.5397413864664,-70.6117128601331,2,Punta,1,S2
211I,PE167,365.0,0101000020E6100000612A710168A751C007DE6E783AC540C0,-33.5408468762726,-70.6157230000622,2,Punta,1,S2
211I,PE168,551.6666666666666,0101000020E6100000A684FF3BA2A751C019EFC5BC4BC540C0,-33.541373821876,-70.6192769999785,2,Punta,1,S2
211I,PE169,372.77777777777777,0101000020E61000005F98DA32E0A751C0D5AD88DF5CC540C0,-33.5418967645052,-70.6230589995116,2,Punta,1,S2
211I,PE170,331.2857142857143,0101000020E6100000AD86B7E7F9A751C01F1A28B063C540C0,-33.5421047397433,-70.62462799952,2,Punta,1,S2
211I,PE171,392.29411764705884,0101000020E610000068C1DCB243A851C0F56A058776C540C0,-33.5426796699957,-70.6291319995704,2,Punta,1,S2
211I,PE172,349.35,0101000020E6100000D38F4EC685A851C0FBDE07A367C540C0,-33.5422252453263,-70.6331649558263,2,Punta,1,S2
211I,PG10,252.25925925925927,0101000020E61000007588AD4ECEAA51C09B483BE2E7C540C0,-33.5461390294524,-70.6688420004519,2,Punta,1,S2
211I,PG11,265.7307692307692,0101000020E61000006DEE89C1F1AA51C0C88FE81B41C640C0,-33.5488619695239,-70.6710056159006,2,Punta,1,S2
211I,PG12,258.1111111111111,0101000020E6100000D596F7730AAB51C0723F5B3880C640C0,-33.5507879682108,-70.6725130002845,2,Punta,1,S2
211I,PG13,238.03333333333333,0101000020E6100000CECEB39432AB51C00E2ADFEEE5C640C0,-33.5538920011205,-70.6749622112213,2,Punta,1,S2
211I,PG14,324.59090909090907,0101000020E6100000922CB8E34DAB51C048A693372CC740C0,-33.5560368987031,-70.6766289995742,2,Punta,1,S2
211I,PG15,274.88,0101000020E610000097D5FF3E6AAB51C0D4B9E09474C740C0,-33.5582452866835,-70.6783597467787,2,Punta,1,S2
211I,PG16,364.05555555555554,0101000020E6100000A885F0B679AB51C0709F692B9CC740C0,-33.5594534173714,-70.6793038700913,2,Punta,1,S2
211I,PG1605,235.20689655172413,0101000020E6100000DA0F5DF756AD51C07CCFC733EDD140C0,-33.6400513387334,-70.7084329994972,2,Punta,1,S2
211I,PG1636,200.3548387096774,0101000020E6100000D59D2AAEACAC51C0B82762A3D2CE40C0,-33.6158031682275,-70.6980395713975,2,Punta,1,S2
211I,PG17,363.1666666666667,0101000020E61000006F75145795AB51C0F8239B67E2C740C0,-33.561596823456,-70.6809899997513,2,Punta,1,S2
211I,PG1702,221.51612903225808,0101000020E6100000777A793C62AD51C0C190E12D27D240C0,-33.641820655002,-70.7091208635628,2,Punta,1,S2
211I,PG1745,209.9090909090909,0101000020E610000045F0AE7B2BAD51C03A44096A0ED140C0,-33.6332523865935,-70.7057790001282,2,Punta,1,S2
211I,PG1763,215.0,0101000020E6100000E0DEF66304AD51C009F19FD87BD040C0,-33.6287794857945,-70.7033929739805,2,Punta,1,S2
211I,PG18,257.46153846153845,0101000020E6100000625F6531B1AB51C055D8270928C840C0,-33.5637217945629,-70.6826899995772,2,Punta,1,S2
211I,PG1895,258.375,0101000020E6100000CA435A62D0AC51C02A99CCA1B7CE40C0,-33.614979004766,-70.7002187615864,2,Punta,1,S2
211I,PG19,278.625,0101000020E6100000582C60E5D0AB51C0B8168C7F75C840C0,-33.5660857614543,-70.6846249999229,2,Punta,1,S2
211I,PG197,294.7826086956522,0101000020E6100000804CBF27D6A851C08917A1C955C540C0,-33.5416805302221,-70.638070999923,2,Punta,1,S2
211I,PG198,255.62962962962962,0101000020E6100000DF671C6323A951C03F80F51C40C540C0,-33.5410190771804,-70.642784860363,2,Punta,1,S2
211I,PG199,299.45454545454544,0101000020E6100000C9E887D860A951C02C461DA02EC540C0,-33.5404853957119,-70.6465359999885,2,Punta,1,S2
211I,PG20,286.2173913043478,0101000020E6100000ABD4560BECAB51C04FD72097B7C840C0,-33.5681027326924,-70.6862820003468,2,Punta,1,S2
211I,PG200,397.3529411764706,0101000020E6100000E1A49936A7A951C040169BC919C540C0,-33.5398494727383,-70.6508308887892,2,Punta,1,S2
211I,PG201,358.72222222222223,0101000020E61000007747DEAAEBA951C08A6A154100C540C0,-33.5390702585765,-70.6550089998908,2,Punta,1,S2
211I,PG202,298.8636363636364,0101000020E610000032362F4B3BAA51C016836E98E4C440C0,-33.5382261790857,-70.6598689995815,2,Punta,1,S2
211I,PG203,247.53571428571428,0101000020E61000004298FDFF70AA51C0C072E5E2C8C440C0,-33.5373805637696,-70.6631469704162,2,Punta,1,S2
211I,PG204,244.39285714285714,0101000020E6100000DBBFFD538FAA51C0C8E5201B16C540C0,-33.5397371206887,-70.6649980524084,2,Punta,1,S2
211I,PG205,231.96428571428572,0101000020E610000084B64F19FFAC51C0A08C6CC81FCD40C0,-33.602532437327,-70.7030699995467,2,Punta,1,S2
211I,PG206,290.1363636363636,0101000020E61000008EA468B311AD51C0256E94F68ACD40C0,-33.6058033203847,-70.7042053720381,2,Punta,1,S2
211I,PG21,296.09090909090907,0101000020E610000096F29ACB0DAC51C0B5A10A0313C940C0,-33.570892696563,-70.688342000309,2,Punta,1,S2
211I,PG22,258.46153846153845,0101000020E6100000793664FA2EAC51C0BD0466326EC940C0,-33.5736754415643,-70.6903673151627,2,Punta,1,S2
211I,PG23,276.0,0101000020E610000027DDC9AE49AC51C0525AA756B7C940C0,-33.5759075467255,-70.6919972392394,2,Punta,1,S2
211I,PG24,278.7391304347826,0101000020E6100000339E984869AC51C00910BD130ECA40C0,-33.5785545991094,-70.6939259996805,2,Punta,1,S2
211I,PG25,265.44444444444446,0101000020E6100000079941B797AC51C00086F8588BCA40C0,-33.5823775495046,-70.6967600002864,2,Punta,1,S2
211I,PG26,271.34615384615387,0101000020E610000090856D52D1AC51C0450022D7F7CA40C0,-33.5856884876271,-70.7002759999798,2,Punta,1,S2
211I,PG27,716.7777777777778,0101000020E610000026B684230CAD51C05948B9DBE6CA40C0,-33.5851702360821,-70.7038658901225,0,Punta,1,S2
211I,PG28,1290.2,0101000020E6100000C1DBFC3218AD51C04BE2503712CB40C0,-33.5864934105817,-70.7046020001717,0,Punta,1,S2
211I,PG29,283.96,0101000020E6100000AECEE60928AD51C0E0E0300667CB40C0,-33.5890815485634,-70.7055687669733,2,Punta,1,S2
211I,PG30,292.5217391304348,0101000020E610000094E2A7FE41AD51C081D925FCF5CB40C0,-33.5934443650067,-70.7071529998305,2,Punta,1,S2
211I,PG31,234.9655172413793,0101000020E610000023DCBE4A3EAD51C003E35B9F4ECC40C0,-33.5961493681589,-70.7069270004145,2,Punta,1,S2
211I,PG32,278.12,0101000020E6100000A6BD9887F7AC51C0C8D3E88863CC40C0,-33.5967875611164,-70.7026080123529,2,Punta,1,S2
211I,PG33,282.28,0101000020E610000032E2A626EFAC51C0052AE225C0CC40C0,-33.5996138910596,-70.7020966176722,2,Punta,1,S2
211I,PG697,222.84375,0101000020E610000076DDED06BEAC51C001D5472226CF40C0,-33.618351254534,-70.6990983317281,2,Punta,1,S2
211I,PG698,204.21875,0101000020E6100000019902B2D7AC51C071424911A6CF40C0,-33.6222554786408,-70.7006649995201,2,Punta,1,S2
211I,PG699,207.57575757575756,0101000020E61000002E44A024E8AC51C066D33B15F3CF40C0,-33.624605802738,-70.7016688885785,2,Punta,1,S2
211I,PG700,253.96153846153845,0101000020E61000001EE59194F4AC51C05FF4633730D040C0,-33.6264714468059,-70.70242799995,2,Punta,1,S2
211I,PG702,217.84375,0101000020E61000001889B60C38AD51C05BDCAA0E40D140C0,-33.6347673734933,-70.7065459997724,2,Punta,1,S2
211I,PG703,236.79310344827587,0101000020E6100000E21B782B4BAD51C07873F74897D140C0,-33.6374293525941,-70.7077130005778,2,Punta,1,S2
211I,PG748,274.48,0101000020E6100000F287CB1311AD51C02191C62687CE40C0,-33.6134994954648,-70.7041673171623,2,Punta,1,S2
211I,PG749,287.1666666666667,0101000020E6100000D2910586F0AC51C0C99FA443A0CE40C0,-33.6142658761815,-70.7021803907767,2,Punta,1,S2
211I,PG9,255.88888888888889,0101000020E61000009508FC8BA0AA51C0C38E464375C540C0,-33.542641076519,-70.666048999907,2,Punta,1,S2
211I,PG903,204.66666666666666,0101000020E61000003B246E6B0BAD51C047AB106AD7CD40C0,-33.6081364232437,-70.703822000084,2,Punta,1,S2
211I,PG904,264.7037037037037,0101000020E61000006E76AFC91AAD51C09F00F6B413CE40C0,-33.6099764062103,-70.7047599996092,2,Punta,1,S2
