,servicio,paradero,tiempo_promedio,geo_parader,geo_parader_lat,geo_parader_lon,calificacion
81,D03I,PD788,730.5172413793103,0101000020E61000009F31F0517FA451C02EE45F3543BB40C0,-33.4629885404796,-70.5702710004466,0
82,D03I,PD789,483.8181818181818,0101000020E610000061A17B4963A451C0CABF3DE65CBB40C0,-33.4637725640783,-70.5685600001648,2
83,D03I,PD790,421.8415841584159,0101000020E610000070CDC4AA41A451C07B7EB8096EBB40C0,-33.4642955923891,-70.5665079996013,2
84,D03I,PD791,452.01069518716577,0101000020E61000000D4BA96917A451C087DAD6919CBB40C0,-33.4657156275835,-70.5639290002111,2
85,D03I,PD792,416.2029702970297,0101000020E61000005CED3781E9A351C0EB620834C5BB40C0,-33.4669556656789,-70.5611269994892,2
86,D03I,PD793,470.55801104972375,0101000020E6100000F0F92D910BA251C084F9E855A0BC40C0,-33.4736430537769,-70.5319560002315,2
87,D03I,PD794,475.43888888888887,0101000020E61000000092E464E2A151C074A5C114B1BC40C0,-33.4741540856875,-70.5294430000431,2
88,D03I,PD795,469.1967213114754,0101000020E61000000EFBF4F8BDA151C0BCF7F07BBEBC40C0,-33.4745631147957,-70.5272200004949,2
0,D08I,PC112,640.9104477611941,0101000020E6100000CE6050E273A451C068073D6329B740C0,-33.4309505508416,-70.5695730004256,0
1,D08I,PC482,604.8098591549295,0101000020E6100000CEF6EA909BA351C08EC692AE18B740C0,-33.4304407326391,-70.5563700003215,0
2,D08I,PC483,618.2794117647059,0101000020E6100000FC5AF5F1D0A351C0D9B853E81CB740C0,-33.4305696877288,-70.5596279998826,0
3,D08I,PC484,617.8561151079136,0101000020E6100000208BB4AA25A451C0E5B1478A24B740C0,-33.43080261708,-70.5647990000839,0
4,D08I,PC485,613.4428571428572,0101000020E6100000376C61BEBCA451C0591E3EA52DB740C0,-33.4310804894746,-70.574019999637,0
5,D08I,PC486,643.6992481203008,0101000020E61000004541EC8502A551C04171C03232B740C0,-33.4312194289837,-70.5782790000131,0
6,D08I,PC975,509.19642857142856,0101000020E61000003CD009C79AA251C0E63D6C2AE1B640C0,-33.4287465122723,-70.5406968684992,2
7,D08I,PC976,572.3557046979865,0101000020E61000003A66F02E17A351C0F7C9482709B740C0,-33.4299668412604,-70.5482899997377,2
8,D08I,PC977,577.9054054054054,0101000020E61000002441852172A351C0BF615C7911B740C0,-33.4302207661708,-70.5538409997285,2
9,D08I,PC978,653.4924242424242,0101000020E61000001C68828F64A551C0AD4EDDB656B740C0,-33.4323338108637,-70.5842627309325,0
10,D08I,PD1000,498.8304093567252,0101000020E6100000D08B65E455A251C02A22EE8235BA40C0,-33.4547580397378,-70.5364924422895,2
11,D08I,PD1001,481.5819209039548,0101000020E61000000423E10852A251C03130B16FEEB940C0,-33.4525889983346,-70.5362569998361,2
12,D08I,PD1002,475.1123595505618,0101000020E610000007D2A31D37A251C0C08002399BB840C0,-33.4422370207044,-70.5346140003022,2
13,D08I,PD1003,759.3214285714286,0101000020E61000003F5E207C28A251C0B1CFF0156DB840C0,-33.4408290315472,-70.533721000299,0
14,D08I,PD1004,498.7309941520468,0101000020E610000095520CF454A251C014CA15C30FB840C0,-33.4379810196298,-70.5364351387346,2
15,D08I,PD1005,504.46783625731,0101000020E6100000C741679361A251C012DC18A5B2B740C0,-33.4351393100152,-70.5372055538529,2
16,D08I,PD1006,498.75882352941176,0101000020E610000095E254F96AA251C064693BB382B740C0,-33.4336761512848,-70.5377791718441,2
17,D08I,PD1377,747.0695652173913,0101000020E6100000DE9E2D573FA551C0781E03CC75B740C0,-33.4332823767881,-70.5819909997476,0
18,D08I,PD1420,527.3086419753087,0101000020E6100000D55BA522F6A151C0847AC0E3C2BA40C0,-33.4590725602948,-70.5306479086715,2
19,D08I,PD1429,248.9682997118156,0101000020E61000002DB5C77F81A151C05F57421A90BD40C0,-33.4809601615841,-70.5235290003081,2
20,D08I,PD1433,514.4909090909091,0101000020E610000064CFB757E6A151C02D040410D1BA40C0,-33.459505083047,-70.5296839995404,2
21,D08I,PD440,491.4425287356322,0101000020E6100000E9819E7425A251C0920B29ABBDBA40C0,-33.4589132261673,-70.533536104958,2
22,D08I,PD441,488.2857142857143,0101000020E610000017FDF6F123A251C0A4E36AD57ABA40C0,-33.4568735858841,-70.5334439193724,2
23,D08I,PD445,480.4745762711864,0101000020E61000001A96C1C58AA251C0868322FBC8B940C0,-33.4514459532284,-70.5397200003139,2
24,D08I,PD544,518.6036585365854,0101000020E6100000272C84EDC5A151C09EE4F0854DBD40C0,-33.4789283205257,-70.5277055540797,2
25,D08I,PD545,556.4771241830065,0101000020E6100000108EF60B01A251C0C9D6869536BD40C0,-33.4782282741922,-70.5313138873828,2
26,D08I,PD546,535.7610062893082,0101000020E6100000366B67B62BA251C07250B0AE28BD40C0,-33.4778040276441,-70.5339180002164,2
27,D08I,PD738,502.6287425149701,0101000020E6100000E26483BEF4A151C06E3C7C8F37BB40C0,-33.4626330715772,-70.5305630000253,2
28,D08I,PD780,580.582191780822,0101000020E610000064BD97C283A251C0CE6D66D87BB940C0,-33.4490919590131,-70.5392919999918,2
29,D08I,PD781,613.007299270073,0101000020E6100000F43E645C71A251C0BCE1C40E45B940C0,-33.4474199735009,-70.5381690005268,0
30,D08I,PD782,515.0484848484848,0101000020E6100000DB78634161A251C0356C8FA415B940C0,-33.4459729862505,-70.5371860000045,2
31,D08I,PD993,505.3941176470588,0101000020E6100000D18E45B75EA251C0CDB7A9060BBD40C0,-33.4768989876462,-70.5370310000683,2
32,D08I,PD994,533.63125,0101000020E6100000FD6E13D55BA251C052FCF28DCBBC40C0,-33.4749619900182,-70.536855000475,2
33,D08I,PD995,491.0402298850575,0101000020E6100000D5D9EE7552A251C0958BFA5888BC40C0,-33.4729109977117,-70.5362830002335,2
34,D08I,PD996,541.874213836478,0101000020E610000037B0705644A251C06F4B9B9D29BC40C0,-33.4700200088763,-70.535420999572,2
35,D08I,PD997,483.2,0101000020E6100000ADC8ACA92CA251C0CB41501DC9BB40C0,-33.4670750276451,-70.5339760005324,2
36,D08I,PD998,476.24444444444447,0101000020E6100000B7D2D7851FA251C0F7E6150D8DBB40C0,-33.4652420384354,-70.5331740005157,2
37,D08I,PD999,514.3975903614457,0101000020E6100000CB0BDB183BA251C0211FEC4274BA40C0,-33.4566730168283,-70.5348570002672,2
0,D18I,PC1149,642.6315789473684,0101000020E6100000C6B0CC6C93A651C06198AE17F4B840C0,-33.4449491121784,-70.6027481078082,0
1,D18I,PC1150,632.8888888888889,0101000020E610000068CCA93EC7A651C00BCD3E8300B940C0,-33.4453281456609,-70.6059109361828,0
2,D18I,PC1152,908.936170212766,0101000020E61000000A7B3D40F7A651C0CDA1F4660CB940C0,-33.4456909842007,-70.6088409996411,0
3,D18I,PC1153,655.9160305343512,0101000020E6100000503965BC1BA751C0CB0C3EC620B940C0,-33.4463126948336,-70.6110678661837,0
4,D18I,PC1154,610.2857142857143,0101000020E6100000C992D91D52A751C009E756D22FB940C0,-33.4467719005898,-70.6143869995823,0
5,D18I,PC502,761.0088495575221,0101000020E6100000E2A1719D44A851C0216813819FB840C0,-33.4423676819572,-70.6291879281703,0
6,D18I,PC987,758.2142857142857,0101000020E6100000C555DDD1FFA551C08466F6E8A7B840C0,-33.4426242068412,-70.5937390004611,0
7,D18I,PC988,724.3220338983051,0101000020E6100000F9EF2E302BA651C074CF1448AFB840C0,-33.4428491689313,-70.5963859995244,0
8,D18I,PC989,806.0377358490566,0101000020E61000005F22CD6358A651C08FFF29D0B8B840C0,-33.4431400494642,-70.5991448882355,0
9,D18I,PC995,659.6769230769231,0101000020E6100000AF8B5C397BA751C0A5C7F94408B940C0,-33.4455648631695,-70.6168960002676,0
10,D18I,PC996,642.9624060150376,0101000020E610000093398FC6A1A751C07D0E79D2F1B840C0,-33.4448798266503,-70.6192490004235,0
11,D18I,PC997,617.1798561151079,0101000020E61000007D7F72BED8A751C034CFE53F09B940C0,-33.4455947754017,-70.6226039999146,0
12,D18I,PC998,616.2805755395683,0101000020E6100000EE6AA2D8FFA751C0634E8BCC19B940C0,-33.4460998230177,-70.6249906145201,0
13,D18I,PC999,675.7007874015748,0101000020E6100000343998C118A851C0EF4B520EE4B840C0,-33.4444597150649,-70.6265110003049,0
14,D18I,PD1002,453.4734042553192,0101000020E610000007D2A31D37A251C0C08002399BB840C0,-33.4422370207044,-70.5346140003022,2
15,D18I,PD1079,478.82022471910113,0101000020E61000007D709BE09BA251C020BB65D9ACBA40C0,-33.4583999392255,-70.5407639997447,2
16,D18I,PD1187,532.1614906832298,0101000020E61000000F1DCC2555A251C02C9EC60EB8BA40C0,-33.4587419957937,-70.5364469998642,2
17,D18I,PD1199,540.188679245283,0101000020E6100000FA27E8E737A451C0AADF9B581BB840C0,-33.4383345376112,-70.5659122244978,2
18,D18I,PD1200,975.735632183908,0101000020E61000004DD5315871A451C03FFBDC8313B840C0,-33.4380955533038,-70.569417999902,0
19,D18I,PD1201,1010.6987951807228,0101000020E61000003734A0A696A451C051DE3EC30EB840C0,-33.4379505211806,-70.5716950001232,0
20,D18I,PD1254,488.7885714285714,0101000020E61000003300E6876AA251C0EB58367573B840C0,-33.4410234942787,-70.5377521272756,2
21,D18I,PD1255,532.2298136645962,0101000020E610000072FC39369DA251C0CB08A89667B840C0,-33.4406612701874,-70.5408454481383,2
22,D18I,PD1256,432.77272727272725,0101000020E61000009CB39065C1A251C0E9A67B625FB840C0,-33.4404109100122,-70.5430540001966,2
23,D18I,PD1257,546.2929936305733,0101000020E61000008D9FF67AF7A251C0B3461CBC52B840C0,-33.4400248659198,-70.5463550003462,2
24,D18I,PD1258,517.8888888888889,0101000020E6100000F47304172BA351C06B22ED2E46B840C0,-33.4396418245204,-70.5495049994932,2
25,D18I,PD1259,542.6645569620254,0101000020E61000007DCEA667C4A351C03DE37BE428B840C0,-33.4387479405327,-70.5588626030894,2
26,D18I,PD1260,501.7602339181287,0101000020E6100000F77F67EDE8A351C0084C531425B840C0,-33.4386315733646,-70.561091757845,2
27,D18I,PD1261,639.9104477611941,0101000020E6100000B5B668A9BCA451C0C3352E3F1AB940C0,-33.4461134887347,-70.5740149996371,0
28,D18I,PD1262,539.2893081761006,0101000020E6100000685E715BE8A451C0FD37224F20B940C0,-33.4462984959682,-70.5766819579236,2
29,D18I,PD1263,519.6848484848484,0101000020E6100000EE1F98DC28A551C0E95B84F925B940C0,-33.4464713951382,-70.5806190000146,2
30,D18I,PD1264,526.2453987730062,0101000020E61000008390F7A866A551C0575FA58E2AB940C0,-33.4466112430079,-70.5843908708212,2
31,D18I,PD1265,575.6845637583892,0101000020E6100000C0492A8D98A551C00E4FA2C013B940C0,-33.4459152977489,-70.5874360001535,2
32,D18I,PD1266,603.6923076923077,0101000020E610000068EE68FCC2A551C0C6F0B483E7B840C0,-33.4445652612208,-70.5900259995193,0
33,D18I,PD1267,1933.44,0101000020E61000001352443D89A651C027C5E73E5FB940C0,-33.4482191688242,-70.6021264235681,0
34,D18I,PD1268,1659.551724137931,0101000020E61000005FA9A860BBA651C0E4D23D626BB940C0,-33.4485895921587,-70.6051866194807,0
35,D18I,PD1269,1738.071428571429,0101000020E6100000983546240AA751C05684687268B940C0,-33.4484999666535,-70.6099940000189,0
36,D18I,PD1270,1577.6129032258063,0101000020E610000073A6E1AB3BA751C02A7808DE72B940C0,-33.4488179723124,-70.6130170539489,0
37,D18I,PD1271,745.7142857142857,0101000020E61000001950438B6CA751C02FD4518B81B940C0,-33.4492658757739,-70.6159999997475,0
38,D18I,PD1272,564.125,0101000020E610000004B6DF4F8DA751C032C2EE8D8AB940C0,-33.4495408454717,-70.6180000004461,2
39,D18I,PD1273,610.5882352941177,0101000020E6100000C5ECF4D6C0A751C0C71F15D69EB940C0,-33.4501597979684,-70.62114499968,0
40,D18I,PD1274,2992.708333333333,0101000020E6100000374900E6F5A751C07B5E22E5AEB940C0,-33.4506498735254,-70.6243834498208,0
41,D18I,PD1361,463.1837837837838,0101000020E61000003646BE654EA351C01FEF5B7B3EB840C0,-33.4394067953965,-70.5516599996707,2
42,D18I,PD1394,585.795918367347,0101000020E6100000A9F58D588BA151C00456FDAE66BD40C0,-33.4796961533539,-70.5241299997639,2
43,D18I,PD1418,559.9869281045752,0101000020E61000002BA2B3717DA251C044F31582B3BA40C0,-33.4586031539134,-70.5389065031274,2
44,D18I,PD1420,532.69375,0101000020E6100000D55BA522F6A151C0847AC0E3C2BA40C0,-33.4590725602948,-70.5306479086715,2
45,D18I,PD1429,301.8776223776224,0101000020E61000002DB5C77F81A151C05F57421A90BD40C0,-33.4809601615841,-70.5235290003081,2
46,D18I,PD185,435.1218274111675,0101000020E6100000FA15739EB1A451C013C715C231B840C0,-33.4390184980713,-70.5733409999738,2
47,D18I,PD186,442.00515463917526,0101000020E6100000D5D0CF2B9EA451C0065F0E950EB940C0,-33.44575751497,-70.5721540002299,2
48,D18I,PD226,549.4807692307693,0101000020E6100000ADB0EC14ABA451C0F7404D3179B840C0,-33.4411985041824,-70.5729420005252,2
49,D18I,PD227,497.77906976744185,0101000020E610000069202098A3A451C0236BC595D0B840C0,-33.4438655103643,-70.572485000013,2
50,D18I,PD296,529.525,0101000020E61000006F0C725298A251C08947241859BA40C0,-33.45584394237,-70.5405470002895,2
51,D18I,PD297,676.1349206349206,0101000020E6100000E6E3A6E392A251C0994388CB0DBA40C0,-33.4535459914543,-70.5402154092586,0
52,D18I,PD298,481.316384180791,0101000020E6100000569594F58EA251C017922ED8D8B940C0,-33.4519300677677,-70.5399755431184,2
53,D18I,PD308,431.035175879397,0101000020E610000083443B0B91A351C0FF8C560B37B840C0,-33.4391798184024,-70.5557277754579,2
54,D18I,PD440,549.8774193548387,0101000020E6100000E9819E7425A251C0920B29ABBDBA40C0,-33.4589132261673,-70.533536104958,2
55,D18I,PD53,646.8473282442748,0101000020E6100000DA67F1ED58A651C02A3129C806B940C0,-33.4455194665082,-70.5991778237798,0
56,D18I,PD733,672.6953125,0101000020E6100000BF4F6D01A1A151C0FC948FC80DBD40C0,-33.4769831372341,-70.5254520003791,0
57,D18I,PD734,619.9424460431654,0101000020E610000069418DD2A5A151C0A9EC79CBF9BC40C0,-33.4763731332144,-70.5257460002373,0
58,D18I,PD735,607.5704225352113,0101000020E61000006A6DE4F6CBA151C0FB6B062E5CBC40C0,-33.4715631038052,-70.5280740004288,0
59,D18I,PD736,611.3617021276596,0101000020E6100000E4A95D2EE2A151C002DB8D7E00BC40C0,-33.4687650864271,-70.5294299997982,0
60,D18I,PD737,516.5515151515151,0101000020E61000005EEF819AF8A151C0B1B4030FA4BB40C0,-33.4659441726775,-70.5307985562226,2
61,D18I,PD738,617.8333333333334,0101000020E6100000E26483BEF4A151C06E3C7C8F37BB40C0,-33.4626330715772,-70.5305630000253,0
62,D18I,PD76,1783.5555555555557,0101000020E6100000F8CF48055EA651C040C9099E55B940C0,-33.4479253337654,-70.5994885645922,0
63,D18I,PD780,587.2397260273973,0101000020E610000064BD97C283A251C0CE6D66D87BB940C0,-33.4490919590131,-70.5392919999918,2
64,D18I,PD781,596.013986013986,0101000020E6100000F43E645C71A251C0BCE1C40E45B940C0,-33.4474199735009,-70.5381690005268,2
65,D18I,PD782,587.951724137931,0101000020E6100000DB78634161A251C0356C8FA415B940C0,-33.4459729862505,-70.5371860000045,2
0,B13I,PB1228,787.5688073394496,0101000020E61000007DBEAC6D88A951C06B985CCFC3B040C0,-33.3809756471754,-70.6489519297556,0
1,B13I,PB1229,577.8389261744967,0101000020E6100000FAAB88B48DA951C0E693FA759FB040C0,-33.3798663590931,-70.649273999661,2
2,B13I,PB1230,657.1526717557252,0101000020E6100000EFD7356AD9A951C0754E2DFB66B040C0,-33.3781427355979,-70.6538949514213,0
3,B13I,PB1231,654.7480916030535,0101000020E6100000D598F5C307AA51C086ABAB5E44B040C0,-33.3770864809258,-70.6567239664467,0
4,B13I,PB1232,840.6078431372549,0101000020E61000003D93BFF02FAA51C049B8631626B040C0,-33.3761623370088,-70.659176051221,0
5,B13I,PB1233,802.626168224299,0101000020E61000004EF274085DAA51C026A534FF03B040C0,-33.375121975618,-70.6619282857948,0
6,B13I,PB1234,997.0,0101000020E610000096EA04C77DAA51C0238E1E71ECAF40C0,-33.3744031333156,-70.6639268444072,0
7,B13I,PB1235,999.6627906976744,0101000020E6100000297DEA8999AA51C0DBE69EEBCEAF40C0,-33.3735022092712,-70.6656212606364,0
8,B13I,PB1236,959.5454545454544,0101000020E6100000E4CDB98DCFAA51C03A8662B0ABAF40C0,-33.3724270325733,-70.6689180674071,0
9,B13I,PB1239,590.6027397260274,0101000020E610000056FE4145DAAE51C00D76FBE56FAD40C0,-33.3549773671949,-70.7320721764057,2
10,B13I,PB1240,598.8055555555555,0101000020E610000015EB0816F7AE51C00C3EFB884FAD40C0,-33.3539897181291,-70.7338309371083,2
11,B13I,PB1241,673.65625,0101000020E610000061EA44B628AF51C0C25BC86819AD40C0,-33.3523379305184,-70.736859862614,0
12,B13I,PB1242,650.560606060606,0101000020E6100000093E45103CAF51C0457BFE4087AD40C0,-33.3556901209436,-70.7380409885592,0
13,B13I,PB1243,759.375,0101000020E6100000E29E8E5720B051C0DBA278CA89AD40C0,-33.3557675446552,-70.7519740002422,0
14,B13I,PB1244,776.0363636363636,0101000020E610000020B44CF910B051C0CD7055C6DFAD40C0,-33.3583915631476,-70.751036000162,0
15,B13I,PB1245,749.2212389380531,0101000020E6100000720F9775FFAF51C0CFBA56562DAE40C0,-33.3607585834012,-70.7499670005034,0
16,B13I,PB1344,699.6829268292682,0101000020E6100000F3D397C3EEAA51C0192E1987A5AF40C0,-33.3722390053701,-70.6708230002112,0
17,B13I,PB1531,958.4494382022472,0101000020E61000004D98DA3BA9AD51C0B537CF04D5AF40C0,-33.373688317471,-70.7134542116848,0
18,B13I,PB1575,598.7692307692307,0101000020E6100000592D720270A951C0C191E1B5B7B040C0,-33.3806063987172,-70.6474615206729,2
19,B13I,PB1595,774.3853211009174,0101000020E6100000CF5132E197B051C01BBC1A3367AE40C0,-33.36252440267,-70.7592699996378,0
20,B13I,PB185,643.1492537313433,0101000020E6100000891A1A19E4AB51C00BA4C1A2DBAE40C0,-33.3660777516853,-70.6857970004004,0
21,B13I,PB469,703.4132231404959,0101000020E6100000D5EACEF57DAD51C0110876E4AFAF40C0,-33.3725553108526,-70.7108129997899,0
22,B13I,PB493,644.0909090909091,0101000020E61000005611BDA948AF51C08DF75F8533AD40C0,-33.353134796008,-70.7388100000729,0
23,B13I,PB516,621.0935251798561,0101000020E6100000066F56F146AB51C05638C05335AF40C0,-33.3688149155211,-70.6762050003127,0
24,B13I,PB517,425.2807881773399,0101000020E61000004156280E76AB51C08179E4A612AF40C0,-33.3677567115401,-70.6790805238643,2
25,B13I,PB519,667.8527131782946,0101000020E61000007443E0B88CAC51C021FB0CB0CCAE40C0,-33.3656215728172,-70.6960889997552,0
26,B13I,PB531,621.7007299270073,0101000020E61000009D85352A44AD51C02039611667AF40C0,-33.3703334784243,-70.7072854540515,0
27,B13I,PB532,521.7901234567901,0101000020E61000008792463EAFAD51C03084382243AF40C0,-33.3692362571677,-70.7138210000213,2
28,B13I,PB552,578.972602739726,0101000020E6100000A4FA949525AE51C092E20AC1ABAE40C0,-33.364616518321,-70.7210439638971,2
29,B13I,PB553,542.253164556962,0101000020E61000007592B94E23AE51C07B8B6E6A52AE40C0,-33.3618901290674,-70.7209049999454,2
30,B13I,PB554,522.4146341463414,0101000020E61000005931F0F620AE51C0110E362BC6AD40C0,-33.3576101316395,-70.7207619996674,2
31,B13I,PB555,556.3376623376623,0101000020E61000006A80ED461FAE51C0B44F8F0E6CAD40C0,-33.3548601341021,-70.7206590003349,2
32,B13I,PB556,563.6578947368421,0101000020E610000025E92EA358AE51C0A4028FD446AD40C0,-33.3537240694325,-70.7241599996674,2
33,B13I,PB557,551.974358974359,0101000020E6100000E48786EFA4AE51C0C8A08A0B28AD40C0,-33.3527845789809,-70.728816872957,2
34,B13I,PB558,940.2134831460676,0101000020E6100000D02C47D9ACAE51C0F67BF0838FAD40C0,-33.355942242073,-70.7292998499936,0
35,B13I,PB566,895.2631578947369,0101000020E61000003C5778F013B051C089A731693AAE40C0,-33.3611575596288,-70.7512170005038,0
36,B13I,PB567,804.0566037735849,0101000020E610000037CEBB123BB051C0F3678F624FAE40C0,-33.3617976379609,-70.7536055406607,0
37,B13I,PB568,803.0285714285715,0101000020E6100000BC2239B874B051C01D8839355BAE40C0,-33.362158444492,-70.7571240003553,0
38,B13I,PB571,586.8055555555555,0101000020E6100000B8000ABABDAD51C03A67C44DA9AF40C0,-33.3723542412758,-70.7147049997028,2
39,B13I,PB572,691.4634146341464,0101000020E6100000F34270DEA7AF51C0043DD50470AD40C0,-33.354981044884,-70.74462090457,0
40,B13I,PB573,719.3613445378152,0101000020E61000006F3247E2E5AF51C053513B9661AD40C0,-33.3545406140935,-70.7484059996875,0
41,B13I,PB591,655.0387596899225,0101000020E61000002BDF53FEB5AD51C02B6AEE3C71AF40C0,-33.370643249906,-70.714232999712,0
42,B13I,PB651,953.9659090909092,0101000020E6100000F861E0A6AAAD51C0A851AE2DFFAE40C0,-33.3671624280135,-70.7135407630193,0
43,B13I,PB945,664.4609375,0101000020E6100000B9A9F4DA6CAF51C03E3563D67DAD40C0,-33.3554027542509,-70.7410189999854,0
44,B13I,PB946,732.1709401709402,0101000020E610000072B783D6C3AF51C01B15005F68AD40C0,-33.3547476530459,-70.7463279997153,0
